gross
11631245
11632420
11634362
11634458
11642254
11675178
11694528
11702090
11703287
11784000
11797927
11802056
11806119
11827301
11854694
11860839
11883495
11900000
11905519
11956207
12006514
12026670
12055108
12065985
12081447
12134420
12181484
12188642
12189514
12200000
12212417
12232937
12276810
12281500
12282677
12339633
12372410
12398628
12469811
12495865
12514138
12549485
12550242
12555230
12570442
12574715
12583510
12589108
12610552
12610731
12626905
12674183
12693621
12701880
12712093
12782508
12784397
12784713
12793213
12796277
12801190
12802907
12831121
12870569
12899702
12902790
12947763
12985267
12987647
12995673
13000000
13005485
13008928
13019253
13034417
13038660
13052741
13060843
13082288
13092000
13101142
13103828
13208023
13214030
13214255
13235267
13248477
13264986
13269963
13300000
13303319
13337299
13350177
13362308
13367101
13376506
13383737
13391174
13395939
13401683
13464388
13491653
13555988
13558739
13560960
13569248
13571817
13592872
13596911
13622333
13630226
13640000
13650738
13651662
13684949
13746550
13750556
13753931
13763130
13766014
13782838
13801755
13823741
13829734
13838130
13854000
13876974
13903262
13920741
13922211
13960203
13973532
13987482
13998282
14000000
14003141
14015786
14018364
14060950
14095303
14100000
14108518
14114488
14123773
14131298
14174654
14208384
14218868
14249005
14252830
14268533
14291570
14294842
14334645
14337579
14343976
14348123
14358033
14359793
14373825
14375181
14378353
14400000
14448589
14469428
14479776
14500000
14545844
14564027
14567883
14587732
14589444
14597405
14612840
14637490
14673301
14677654
14792779
14793904
14821531
14879556
14888028
14891000
14938570
14942422
14946229
14967182
14983572
14989761
14998070
15045676
15047419
15062898
15071514
15081783
15091542
15100000
15102127
15126948
15131330
15152879
15155772
15156200
15171475
15180000
15279680
15281286
15294553
15331289
15361537
15369573
15408822
15417771
15427192
15464026
15483540
15500000
15519841
15523168
15527125
15549702
15561627
15608545
15655665
15681020
15700000
15709385
15712072
15738632
15785632
15797907
15818967
15854988
15911333
15935068
15962471
15988876
16005978
16017403
16025394
16027866
16033556
16067035
16088610
16097842
16101109
16115878
16118077
16123851
16153600
16168741
16204793
16235293
16247775
16248701
16252765
16264475
16284360
16290976
16295774
16298046
16300302
16311763
16323969
16346122
16377274
16459004
16501785
16574731
16640210
16647384
16667084
16671505
16684352
16699684
16702864
16779636
16800000
16831505
16842303
16901126
16929123
16930185
16930884
16938179
16964743
16969390
16988996
16991902
16999046
17000000
17010646
17016190
17071230
17096053
17100000
17104669
17114882
17120019
17174870
17176900
17218080
17225675
17237244
17266505
17278980
17281832
17292381
17300889
17305211
17314483
17321573
17324744
17378977
17382982
17411331
17427926
17439163
17473245
17474107
17508670
17508936
17518220
17529157
17536788
17544812
17593391
17596256
17605861
17609982
17613460
17655201
17683670
17718223
17738570
17750583
17757087
17768000
17791031
17797316
17803796
17804273
17843379
17848322
17951431
17986000
18004225
18081626
18090181
18112929
18208078
18225165
18252684
18272447
18298649
18306166
18317151
18318000
18324242
18329466
18352454
18381787
18438149
18439082
18472363
18488314
18500966
18535191
18573791
18593156
18595716
18600911
18621249
18636537
18642318
18653615
18653746
18656400
18663911
18761993
18811135
18821279
18843314
18860403
18882880
18934858
18947630
18967571
18990542
18996755
19057024
19059018
19067631
19076815
19097994
19100000
19118247
19151864
19158074
19170001
19179969
19184015
19281235
19283782
19294901
19316646
19351569
19377727
19389454
19406406
19421271
19445217
19447478
19472057
19480739
19548064
19593740
19661987
19673424
19692608
19693891
19719930
19781879
19783777
19819494
19900000
19976073
20035310
20047715
20101861
20113965
20167424
20207003
20218921
20241395
20246959
20257000
20259297
20275446
20285518
20300000
20302961
20315324
20338609
20339754
20384136
20389967
20400000
20400913
20422207
20433940
20488579
20550712
20566327
20627372
20668843
20733485
20763013
20772796
20773070
20801344
20803237
20819129
20915465
20916309
20950820
20966644
20981633
20991497
20998709
20999103
21000000
21005329
21009180
21078145
21088568
21129348
21133087
21160089
21176322
21197315
21200000
21244913
21283440
21300000
21370057
21371425
21378000
21379315
21383298
21413105
21413502
21426805
21468807
21471685
21483154
21500000
21501098
21520719
21554585
21557240
21564616
21569041
21589307
21784432
21800302
21835784
21973182
21994911
22108977
22160085
22168359
22189039
22200000
22201636
22202612
22235901
22245861
22264487
22294341
22326247
22331028
22359293
22362500
22406362
22433915
22450975
22452209
22466994
22494487
22518325
22525921
22526144
22531698
22551000
22717758
22734486
22751979
22757819
22770864
22800000
22843047
22858926
22877808
22905674
22913677
22927390
22954968
23014504
23020488
23031390
23070045
23078294
23089926
23159305
23179303
23209440
23213577
23219748
23222861
23225911
23272306
23292105
23324666
23360779
23393765
23472900
23527955
23618786
23650000
23808111
23978402
23993605
24004159
24006726
24042490
24044532
24048000
24103594
24104113
24127895
24138847
24185781
24268828
24276500
24332324
24343673
24362501
24375436
24381334
24397469
24407944
24430272
24475193
24475416
24520892
24530513
24629916
24708699
24741700
24788807
24792061
24800000
24809547
24848292
24881000
24944213
24984868
24985612
25000000
25003072
25031037
25040293
25047631
25052000
25077977
25078937
25093607
25117498
25121291
25138292
25167270
25178165
25200412
25240988
25244700
25266129
25277561
25296447
25335935
25339117
25359200
25407250
25440971
25450527
25464480
25472967
25482931
25517500
25528495
25530884
25556065
25571351
25584685
25590119
25592632
25600000
25615792
25625110
25675765
25677801
25753840
25776062
25799043
25809813
25842000
25857987
25863915
25871834
25900000
25926543
25967000
25977365
26000610
26003149
26005908
26049082
26082914
26096584
26161406
26183197
26199517
26236603
26284475
26288320
26384919
26400000
26404753
26415649
26421314
26442251
26494611
26505000
26525834
26536120
26539321
26583369
26589953
26616590
26616999
26687172
26761283
26781723
26814957
26830000
26838389
26870825
26876529
26896744
26903709
26906039
27000000
27052167
27053815
27067160
27087695
27098580
27141959
27154426
27200000
27277055
27281507
27285953
27296514
27338033
27356090
27362712
27400000
27441122
27457409
27515786
27545445
27550735
27663982
27667947
27669413
27689474
27736779
27758465
27779888
27796042
27829874
27854896
27900000
27972410
27979400
28014536
28031250
28045540
28064226
28133159
28165882
28328132
28341469
28399192
28424210
28435406
28501605
28501651
28535768
28563179
28563926
28637507
28644770
28687835
28734552
28747570
28751715
28772222
28831145
28837115
28871190
28873374
28876924
28927720
28965197
28972187
28995450
29062561
29077547
29106737
29113588
29136626
29200000
29247405
29302097
29374178
29392418
29500000
29580087
29655590
29753944
29781453
29802761
29959436
29975979
29997095
30000000
30012990
30013346
30028592
30050028
30059386
30063805
30079316
30093107
30102717
30105968
30127963
30157016
30199105
30212620
30222640
30226144
30259652
30306268
30306281
30307804
30324946
30400000
30500882
30513940
30523568
30538669
30628981
30651422
30659817
30669413
30688364
30691439
30695227
30857814
30859000
30920167
30981850
30993544
31051126
31054924
31111260
31136950
31141074
31146570
31155435
31165421
31179516
31199215
31252964
31397498
31452765
31471430
31487293
31493782
31494270
31501218
31526393
31537320
31569268
31584722
31585300
31597131
31598308
31600000
31607598
31655091
31670931
31691811
31704416
31743332
31768374
31836745
31838002
31874869
31899000
31968347
31973840
31990064
32000000
32003620
32014289
32048809
32051917
32055248
32095318
32101000
32122249
32131483
32131830
32154410
32178777
32222567
32230907
32279955
32333860
32357532
32368960
32391374
32416109
32453345
32519322
32522352
32541719
32553210
32598931
32600000
32616869
32645546
32662299
32694788
32701088
32721635
32741596
32774834
32800000
32853640
32885565
32940507
32983713
33000000
33000377
33037754
33048353
33071558
33105600
33200000
33201661
33244684
33305037
33313582
33328051
33349949
33357476
33386128
33404871
33422556
33422806
33423521
33451479
33472850
33508922
33565375
33574332
33583175
33592415
33631221
33643461
33682273
33685268
33687630
33771174
33828318
33860010
33864342
33927476
33987757
34014398
34017854
34074895
34098563
34099640
34126138
34180954
34238611
34290142
34293771
34300771
34308901
34334256
34350553
34468224
34507079
34522221
34531832
34543701
34566746
34580635
34604054
34636443
34667015
34700000
34703228
34746109
34793160
34872293
34912982
34963967
34964818
35000629
35007180
35010192
35024475
35033759
35054909
35057332
35063732
35092918
35096190
35143332
35168395
35168677
35183792
35228696
35231365
35266619
35286428
35287788
35324232
35385560
35400000
35422828
35537564
35565975
35596227
35617599
35635046
35707327
35754555
35794166
35799026
35811509
35887263
35918429
35927406
35990505
36000000
36020063
36037909
36049108
36064910
36073232
36200000
36279230
36283504
36310118
36381716
36385763
36447959
36500000
36581633
36658108
36665854
36696761
36733909
36830057
36833473
36874745
36883539
36931089
36965395
36976367
36985501
37023395
37035515
37035845
37036404
37053924
37101011
37188667
37295394
37300107
37304950
37339525
37371385
37432299
37442180
37470017
37479778
37481242
37486138
37516013
37553932
37566230
37567440
37600435
37617947
37623143
37652565
37672350
37707719
37721949
37738400
37752931
37754208
37760080
37766350
37788228
37877959
37879996
37882551
37899638
37901509
37911876
37939782
38037513
38048637
38087366
38087756
38105077
38119483
38120554
38122105
38168022
38176108
38176892
38201895
38230435
38232624
38297305
38317535
38345403
38360195
38372662
38400000
38413606
38432823
38509342
38536376
38542418
38543473
38553833
38590500
38624000
38747385
38916903
38966057
39008741
39025000
39026186
39100956
39103378
39143839
39177215
39177541
39200000
39235088
39251128
39263506
39292022
39380442
39399750
39440655
39442871
39462438
39511038
39514713
39532308
39552600
39568996
39647595
39687528
39692139
39737645
39778599
39800000
39825798
39880476
39989008
40041683
40048332
40064955
40066497
40076438
40118420
40137776
40158000
40168080
40198710
40203020
40218903
40219708
40247512
40270895
40334024
40363530
40485039
40559930
40566655
40687294
40846082
40905277
40911830
40932372
40962534
40983001
40990055
41008532
41067398
41102171
41227069
41252428
41256277
41300105
41382841
41400000
41407470
41482207
41523271
41543207
41573740
41597830
41609593
41777564
41797066
41814863
41867960
41895491
41954997
41997790
42019483
42043633
42044321
42057340
42071069
42168445
42194060
42272747
42335698
42345531
42365600
42385520
42438300
42478175
42575718
42592530
42610000
42615685
42638165
42640890
42643187
42652003
42660000
42672630
42700000
42776259
42877165
42919096
43022524
43060566
43095600
43097652
43100000
43119879
43247140
43290977
43337279
43426961
43490057
43532294
43568507
43575716
43601508
43650000
43771291
43792641
43800000
43818159
43848100
43853424
43894863
43905746
43929341
43982842
43984230
44087387
44134898
44175394
44328238
44450000
44455658
44456509
44469602
44484065
44540956
44566004
44606335
44665963
44667095
44700000
44726644
44737059
44793200
44834712
44867349
44886089
44983704
44988180
45045037
45063889
45089048
45162741
45207112
45290318
45356386
45434443
45489752
45500797
45506619
45507053
45542421
45645204
45670855
45802315
45856732
45857453
45860039
45996718
46012734
46280507
46300000
46338728
46363118
46377022
46440491
46455802
46563158
46611204
46700000
46729374
46800000
46813366
46815748
46836394
46875468
46975183
46978995
46982632
47000000
47000485
47034272
47095453
47105085
47124400
47277326
47285499
47307550
47375327
47379090
47396698
47456450
47474112
47536959
47553512
47592825
47748610
47781388
47806295
47811275
47852604
47860214
47887943
47952020
48006503
48043505
48056940
48068396
48092846
48114556
48154732
48169908
48237389
48265581
48291624
48423368
48430355
48472213
48546578
48637684
48745150
48814909
49002815
49024969
49121934
49122319
49185998
49186871
49369900
49392095
49474048
49551662
49797148
49851591
49874933
49875589
49968653
49994804
50000000
50003300
50007168
50016394
50024083
50026353
50041732
50129186
50150619
50173190
50189179
50213619
50300000
50382128
50461335
50549107
50562555
50628009
50648679
50668906
50693162
50728000
50740078
50752337
50800000
50802661
50807639
50815288
50818750
50820940
50859889
50921738
51019112
51045801
51053787
51097664
51100000
51109400
51178893
51185897
51225796
51317350
51396781
51431160
51432423
51475962
51483949
51527787
51533608
51600000
51676606
51697449
51758599
51768623
51774002
51814190
51853450
51872378
52000688
52008288
52066000
52200504
52277485
52287414
52293982
52320979
52353636
52397389
52418902
52474616
52528330
52543632
52580895
52691009
52700832
52752475
52792307
52799004
52822418
52885587
52929168
52937130
53021560
53082743
53133888
53146000
53215979
53245055
53300852
53302314
53337608
53574088
53680848
53715611
53789313
53846915
53854588
53868030
53884821
53955614
53991137
54000000
54098051
54116191
54132596
54200000
54215416
54222000
54228104
54235441
54239856
54257433
54322273
54414716
54540525
54557348
54696902
54700065
54724272
54758461
54800000
54910560
54967359
54997476
55092830
55153403
55184721
55210049
55291815
55350897
55461307
55473600
55500000
55585389
55637680
55673333
55682070
55747724
55762229
55802754
55808744
55845943
55865715
55942830
55973336
55994557
56044241
56068547
56083966
56114221
56127162
56154094
56362352
56398162
56437947
56443482
56505065
56536016
56607223
56631572
56667870
56684819
56702901
56715371
56724080
56729973
56816662
56876365
56932305
57010853
57011847
57176582
57262492
57300000
57362581
57366262
57386369
57469179
57504069
57637485
57651794
57744720
57750000
57859105
57887882
57981889
58006147
58156435
58183966
58220776
58229120
58255287
58297830
58328680
58336565
58401464
58422650
58571513
58607007
58700247
58715510
58800000
58867694
58879132
58885635
58918501
59035104
59068786
59073773
59365105
59475623
59573085
59588068
59617068
59696176
59699513
59735548
59847242
59889948
59992760
60000000
60008303
60033780
60054449
60057639
60072596
60128566
60154431
60269340
60328558
60338891
60400856
60443237
60470220
60491560
60507228
60522097
60573641
60652036
60655503
60786269
60874615
60923325
60962878
60984028
61094903
61112916
61280963
61355436
61356221
61400000
61490000
61644321
61656849
61693523
61937495
62300000
62318875
62321039
62401264
62453315
62494975
62549000
62563543
62647540
62700000
62877175
62933793
63034755
63071133
63143812
63224849
63231524
63270259
63319509
63408614
63411478
63536011
63540020
63600000
63695760
63826569
63910583
63939454
63992328
64001297
64149837
64172251
64238770
64255243
64267897
64371181
64423650
64459316
64505912
64572496
64604977
64685359
64736114
64933670
64955956
64998368
65000000
65007045
65010106
65012000
65069140
65171860
65173160
65182182
65269010
65452312
65500000
65535067
65557989
65623128
65653758
65703412
65807024
65948711
66002004
66002193
66009973
66207920
66257002
66359959
66365290
66462600
66466372
66468315
66488090
66489425
66528842
66600000
66636385
66676062
66734992
66790248
66808615
66862068
66941559
66950483
67061228
67128202
67155742
67253092
67263182
67266300
67286731
67325559
67344392
67523385
67631157
67823573
67900000
67962333
68208190
68218041
68353550
68473360
68525609
68558662
68642452
68750000
68856263
69102910
69148997
69304264
69586544
69688384
69700000
69772969
69800000
69951824
70001065
70001698
70011073
70083519
70098138
70100000
70117571
70163652
70224196
70235322
70236496
70269171
70327868
70360285
70405498
70450000
70492685
70496802
70625986
70836296
70906973
70960517
71017784
71026631
71038190
71069884
71148699
71277420
71309760
71346930
71347010
71423726
71500556
71502303
71519230
71588220
71844424
71897215
71975611
72000000
72077000
72217000
72219395
72266306
72279690
72306065
72455275
72515360
72601713
72660029
72755517
72980108
73000942
73023275
73058679
73103784
73209340
73215310
73326666
73343413
73648142
73661010
73701902
73820094
74058698
74098862
74158157
74273505
74329966
74484168
74540762
74608545
74787599
74888996
75030163
75072454
75074950
75274748
75280058
75305995
75367693
75370763
75530832
75573300
75590286
75597042
75600000
75604320
75605492
75621915
75638743
75668868
75754670
75764085
75817994
75888270
76081498
76137505
76261036
76270454
76400000
76418654
76501438
76600000
76657000
76806312
76846624
77032279
77086030
77222184
77264926
77324422
77413017
77564037
77679638
77862546
78009155
78031620
78120196
78616689
78651430
78656813
78745923
78747585
78800000
78845130
78900000
79100000
79363785
79566871
79568000
79711678
79817937
79883359
79900000
79948113
80000000
80014842
80021740
80033643
80034302
80050171
80150343
80170146
80197993
80270227
80276912
80281096
80360866
80574010
80920948
81022333
81150692
81159365
81200000
81257500
81257845
81292135
81350242
81517441
81557479
81593527
81638674
81645152
81687587
82161969
82163317
82226474
82234139
82300000
82301521
82389560
82506325
82522790
82528097
82569532
82624961
82670733
82931301
83000000
83024900
83025853
83077470
83287363
83299761
83348920
83400000
83503161
83552429
83574831
83640426
83813460
83892374
83906114
84037039
84049211
84136909
84185387
84244877
84263837
84300000
84303558
84518155
84749884
85017401
85200000
85300000
85416609
85463309
85570368
85707116
85884815
85911262
86049418
86208010
86300000
86897182
86930411
87025093
87100000
87341380
87666629
87704396
87856565
88200225
88246220
88504640
88625922
88658172
88761720
88915214
89021735
89138076
89253340
89289910
89296573
89706988
89732035
89808372
90135191
90341670
90353764
90356857
90400000
90443603
90454043
90485233
90556401
90567722
90636983
90646554
90703745
90755643
90800000
90835030
91030827
91038276
91121452
91188905
91400000
91439400
91443253
91457688
91547205
92001027
92115211
92173235
92823600
92930005
92969824
93050117
93307796
93375151
93417865
93452056
93571803
93607673
93749203
93771072
93815117
93926386
93952276
94125426
94175854
94497271
94822707
94900000
94999143
95001343
95001351
95149435
95308367
95328937
95632614
95720716
95860116
96067179
96471845
96917897
97030725
97360069
97680195
98711404
98780042
98895417
100003492
100012500
100018837
100117603
100125340
100169068
100189501
100241322
100289690
100292856
100328194
100422786
100446895
100448498
100468793
100491683
100614858
100685880
100768056
100853835
101087161
101111837
101157447
101160529
101217900
101228120
101334374
101470202
101530738
101643008
101702060
101736215
101785482
101978840
102176165
102300000
102308900
102310175
102315545
102413606
102515793
102608827
102678089
102797150
102922376
102981571
103001286
103028109
103338338
103400692
103738726
103812241
104007828
104054514
104148781
104354205
104374107
104383624
104632573
105219735
105263257
105264608
105444419
105500000
105807520
106126012
106369117
106593296
106635996
106694016
106793915
106807667
106952327
107100855
107225164
107285004
107458785
107503316
107515297
107917283
107930000
108012170
108200000
108244774
108360000
108521835
108638745
108706165
109176215
109243478
109306210
109712885
109713132
109993847
110000082
110008260
110175871
110222438
110332737
110416702
110476776
111110575
111505642
111544445
111722000
111760631
111936400
112000000
112225777
112692062
112703470
112950721
113006880
113165635
113330342
113502246
113709992
113733726
113745408
114053579
114195633
114324072
114968774
115000000
115603980
115646235
115648585
115731542
115802596
116006080
116593191
116631310
116643346
116724075
116735231
116866727
117144465
117224271
117235247
117528646
117541000
117559438
117698894
118099659
118153533
118311368
118471320
118500000
118683135
118823091
119078393
119219978
119412921
119420252
119500000
119518352
119654900
119793567
119938730
120136047
120147445
120523073
120618403
120776832
121248145
121463226
121468960
121697350
121945720
122012643
122012710
122512052
123070338
123207194
123307945
123922370
124051759
124107476
124590960
124732962
124868837
124870275
124976634
125014030
